OBJECTID,OrderCode,PointID,StreamName,StratumName,PointType,DesignLat,DesignLong,OfficeEvaluator,OfficeEvalDate,PreviouslyEvaluated,MergedPointID,MergedMonProgram,EvalStatus,ReasonNotSampled,NotSampledEvidence1,NotSampledEvidence2,BLMAdviceRequested,OfficeEvalComments,ContactInfoForAccess,NOCComments,Trip,TripNotes,CollectTNTP,CollectTurbidity,CollectThalwegDepthProfile,CollectBankAngle,CollectExtraBankPlots,CollectPoolTailFines,CollectNativeWoody,CollectGreenlineVegComp,CollectVegComplexity,CollectCoreSubset1,CollectCoreSubset2,CollectCoreSubset3,Supplementals,AdminState,District,FieldOffice,Project,BoatingFilter,Extra1,Extra2,created_user,created_date,last_edited_user,last_edited_date,GlobalID,SpeciesState,OriginalDesign,x,y
5284,5,SWF-TR-17092,Entiat River,WenatcheeFO-Targeted,Targeted,47.717068,-120.342985,Chris Sheridan,4/19/2024 5:15:38 PM,No,,,Sampled- Data summary reviewed,,,,No advice requested,Reason Selected: BLM has limited data for this river. ; Temporal Constraints: late summer is best. ; Can it be moved: within BLM. The crew should sample only within BLM lands. BLM parcel can likely only fit <300m length.,Can walk in from road. Park on BLM. ,,OR1.3,,Yes,No,Yes,Yes,,Yes,Yes,Yes,No,,,,"Flowper, mussels and clams, eDNA",OR,SPOKANE DISTRICT OFFICE,SPOKANE WENATCHEE FIELD OFFICE,OR_SpokaneDO,No,,,lshank@blm.gov_BLM_EGIS,4/19/2024 9:00:41 PM,lshank,8/7/2024 4:43:02 PM,686ff1f2-b25e-4e67-81ac-60917594664f,EOR,,-120.342984808,47.717068065
5285,1,LC-TR-13623,Percha Creek,SouthernNM-Targeted,Targeted,32.9165806670001,-107.524140346,Timothy Frey,4/24/2024 8:18:18 PM,Yes,,,Sampled- Data summary reviewed,,,,No advice requested,"**Reason Selected: Previously selected and sampled targeted point to access grazing effects outside of the Percha Creek riparian exclosure verses inside where grazing is not allowed.; Temporal Constraints: N/A; Can it be moved: This is an existing point location, so it should not be moved. (Point was not moved. Not sure what the previous comment means nor who wrote it.)",No Access issues other than the road could be rough.  Definitely need 4-wheel drive vehicle; possibly a UTV if road condition is bad.,,,,Yes,No,Yes,No,No,No,Yes,No,No,,,,,NM,LAS CRUCES DISTRICT OFFICE,LAS CRUCES DISTRICT OFFICE,NM_SouthernNM,No,,,lshank@blm.gov_BLM_EGIS,4/24/2024 9:00:30 PM,lshank,7/23/2024 4:06:16 PM,25381eb7-5235-4acc-9259-e8faa20e4d7f,NM,,-107.524140346,32.9165806670001
5286,2,SONM-TR-1182,Percha Creek,SouthernNM-Targeted,Targeted,32.91619109,-107.524752449,Timothy Frey,4/24/2024 8:28:47 PM,Yes,,,Not sampled- BLM approved,Unknown- Skipped,This site should be removed from the webmap. Sampling is no longer necessary as it was setup as a test/calibration site.,,No advice requested,Should be removed from webmap if possible. No further sampling is needed.,None,,,,Yes,No,Yes,No,No,No,Yes,No,No,,,,,NM,LAS CRUCES DISTRICT OFFICE,LAS CRUCES DISTRICT OFFICE,NM_SouthernNM,No,,,lshank@blm.gov_BLM_EGIS,4/24/2024 9:00:32 PM,tcfrey@blm.gov_BLM_EGIS,9/11/2024 6:12:07 PM,a6829510-a2e0-4818-9dc1-3b82dda3b26a,NM,,-107.524752449,32.91619109
5288,1,BN-LS-2000,Battle Creek,BruneauFO-Large Streams (3&4),Base,42.3325056692884,-116.361043670008,Robert Clark,5/8/2024 6:00:00 AM,No,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,Field visit- 8/16/24,,No advice requested,Field visit on 8/16/2024- Crew took a number of photos at the site that clearly show significant beaver impacts at this site.  There were several dams present as well as significant impoundment from said dams.  Critical concepts were obscured up an downstream as well where there was less ponding occurring. ,,,ID_OHV,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,mkrott@blm.gov_BLM_EGIS,11/7/2024 4:06:09 PM,ec5ea05a-2294-4a32-a371-e650ebf1cac8,ID,ID_BruneauFO_Standard_2024,-116.36104367,42.3325056690001
5289,2,BN-LS-2006,Duncan Creek,BruneauFO-Large Streams (3&4),Base,42.5131829139555,-116.060940887027,Robert Clark,5/8/2024 6:00:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,From Highway 51 turn south onto Wickahoney/Battle Creek Rd. Stay on Road for 10.5 miles. Pull off  road and hike 1.5 miles to site. Site will likely have to be moved upstream to be on BLM land only.,,,Missoula2-MidSeason,From Highway 51 turn south nto Wickahoney/Battle Creek Rd. Stay on Road for 10.5 miles. Pull off  road and hike 1.5 miles to site. Site will likely have to be moved upstream to be on BLM land only.,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,rcpalouse,7/30/2024 3:37:48 AM,e61a0e00-225e-4ebd-b0a2-2c0918a71472,ID,ID_BruneauFO_Standard_2024,-116.060940887,42.513182914
5290,3,BN-LS-2007,Big Springs Creek,BruneauFO-Large Streams (3&4),Base,42.4487991211176,-116.353963850356,Robert Clark,5/8/2024 6:00:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,From Highway 51 turn south onto Wickahone/Battle Creek Rd. Stay on this Rd. for about 30 miles until turning south onto faint two track. Park next to spring and hike 2 miles to site.,,,Boise_Hitch6,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,rcpalouse,9/4/2024 4:42:09 PM,c7c68de4-dfa7-4662-9c38-5d6e7ed18e12,ID,ID_BruneauFO_Standard_2024,-116.353792188623,42.448799121
5291,4,BN-TR-61577,Crab Creek,BruneauFO-Large Streams (3&4),Base,42.370658876321,-115.911066679919,Robert Clark,5/8/2024 6:00:00 AM,No,BN-LS-2009,AIM,Sampled- Data summary reviewed,,,,Assistance provided,,,,Missoula2_1,From Highway 51 turn East onto Crab Cr Rd. Park on Crab Creek Rd and hike short distance to site. Site is most likely heavily vegetated.,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,rcpalouse,7/3/2024 7:30:20 PM,35883a1b-92f2-442f-a550-3cfd45556d16,ID,ID_BruneauFO_Standard_2024,-115.909514406,42.370426766
5292,5,BN-LS-2011,Pole Creek,BruneauFO-Large Streams (3&4),Base,42.5178064002739,-116.595499491008,Robert Clark,5/8/2024 6:00:00 AM,No,,,Sampled- Data summary reviewed,,,,BLM local advice needed,,Any permission eed to cross through Duck Valley Reservation land on Dickshooer Rd?,,Idaho_Final,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,mkrott@blm.gov_BLM_EGIS,9/30/2024 8:22:50 PM,b73fb3b1-25a8-4d1a-a60a-0247f2832403,ID,ID_BruneauFO_Standard_2024,-116.595499491,42.5178064
5293,6,BN-LS-2012,Battle Creek,BruneauFO-Large Streams (3&4),Base,42.3215422971346,-116.397577375627,Robert Clark,5/8/2024 6:00:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,,,,Boise_Hitch6,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,rcpalouse,9/4/2024 5:03:20 PM,0878e5e6-6166-483b-b810-335f0d7938ee,ID,ID_BruneauFO_Standard_2024,-116.397577376,42.3215422970001
5294,7,BN-LS-2013,Sheep Creek,BruneauFO-Large Streams (3&4),Base,42.0879123829864,-115.867311656761,Robert Clark,5/9/2024 6:00:00 AM,No,,,Sampled- Data summary reviewed,,,,No advice requested,,,,Boise 3,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,rcpalouse,7/25/2024 3:18:34 PM,8c272c07-4a97-450e-bb83-0d70e3ea5a0d,ID,ID_BruneauFO_Standard_2024,-115.867311657,42.0879123830001
5295,8,BN-LS-2014,South Fork Castle Creek,BruneauFO-Large Streams (3&4),Base,42.7425740849309,-116.481194550588,Robert Clark,5/8/2024 6:00:00 AM,No,,,Sampled- Data summary reviewed,,,,BLM local advice needed,,"Received permission to access through Brian and Cristine Collette's property at 42.80611, -116.39452",,Boise_Hitch6,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,mkrott@blm.gov_BLM_EGIS,9/30/2024 8:23:01 PM,05bccebc-aa6f-4c0a-bca5-863964db172b,ID,ID_BruneauFO_Standard_2024,-116.481194551,42.7425740850001
5296,9,BN-LS-2016,Battle Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.363795511823,-116.359875415138,,,No,,,Not sampled- BLM approved,Permanently inaccessible- Terrain access denied,Attempted field visit,Aerial imagery,No advice requested,Crew attempted to drive to this site using a UTV and was overcome with extremely rough roads. Aerial imagery shows extremely faint two-track. This would require an extremely long hike into a remote area.,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,mkrott@blm.gov_BLM_EGIS,11/7/2024 4:09:30 PM,42cf7180-696f-459b-8f2c-ad6ef51ea4e3,ID,ID_BruneauFO_Standard_2024,-116.359875415,42.3637955120001
5297,10,BN-TR-37440,Sheep Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.2237704380783,-115.758489598219,,,No,BN-LS-2017,AIM,Sampled- Data summary reviewed,,,,No advice requested,,,,ID_OHV,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,lshank,9/26/2024 6:41:38 PM,ffe7cea8-15f5-4e8c-a29a-cbb4cd88c7d3,ID,ID_BruneauFO_Standard_2024,-115.758489598,42.223770438
5298,11,BN-LS-2018,Little Jacks Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.7472979372743,-116.09042033662,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:33 AM,cfe6caeb-66cf-4577-beed-880bb2d29062,ID,ID_BruneauFO_Standard_2024,-116.090420337,42.747297937
5299,12,BN-LS-2021,Sheep Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.1854815313888,-115.757759589094,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:34 AM,f29d2a60-0c24-4aa5-bfc2-6930e7c017c6,ID,ID_BruneauFO_Standard_2024,-115.757759589,42.1854815310001
5300,13,BN-LS-2022,Duncan Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.5393839467557,-116.037633383509,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:36 AM,15485e6d-0af1-477a-91da-7eb608126009,ID,ID_BruneauFO_Standard_2024,-116.037633384,42.539383947
5301,14,BN-LS-2023,Battle Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.5622498438229,-116.303173049658,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:38 AM,5771f51c-b8f0-4975-9b12-9732f5355dae,ID,ID_BruneauFO_Standard_2024,-116.30317305,42.5622498440001
5302,15,BN-LS-2025,Sheep Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.0612758153205,-115.895259512324,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:39 AM,115a7272-fe11-46ee-9030-57a361ce67c9,ID,ID_BruneauFO_Standard_2024,-115.895259512,42.061275815
5303,16,BN-LS-2027,Nickel Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.4569810979836,-116.680855129995,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:41 AM,3f65db98-8698-4a7b-963d-ac3a0ddb24f5,ID,ID_BruneauFO_Standard_2024,-116.68085513,42.456981098
5304,17,BN-LS-2030,West Fork Shoofly Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.7378858535006,-116.273285300106,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:43 AM,3485252e-0d3f-49e1-9b4a-3223005be367,ID,ID_BruneauFO_Standard_2024,-116.2732853,42.7378858540001
5305,18,BN-LS-2031,Pole Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.4456469630874,-116.63631303269,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:44 AM,66bd1a32-2975-4492-b948-1e8784dad31d,ID,ID_BruneauFO_Standard_2024,-116.636313033,42.4456469630001
5306,19,BN-LS-2032,Shoofly Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.2398825644548,-116.279660672373,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:46 AM,5f89f996-c563-4e17-bee0-7ce78dc4344c,ID,ID_BruneauFO_Standard_2024,-116.279660672,42.239882564
5307,20,BN-LS-2033,Sheep Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.2980527313864,-115.771295616407,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:48 AM,8a901ad9-d5bc-4629-8a69-75f0022f90e3,ID,ID_BruneauFO_Standard_2024,-115.771295616,42.298052731
5308,21,BN-LS-2034,Big Jacks Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.5553520075544,-116.068278686149,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:49 AM,de51762d-47a7-4c6d-8c23-06da4fdc9164,ID,ID_BruneauFO_Standard_2024,-116.068278686,42.5553520080001
5309,22,BN-LS-2035,Battle Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.4233718928031,-116.334393713368,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:51 AM,82db693c-b84d-493b-9b4d-96ad6b8be753,ID,ID_BruneauFO_Standard_2024,-116.334393713,42.4233718930001
5310,23,BN-LS-2037,Crab Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.3717020055348,-116.008280210438,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:52 AM,bb34032f-0f65-4cd2-8546-66ded4a77f95,ID,ID_BruneauFO_Standard_2024,-116.00828021,42.3717020060001
5311,24,BN-LS-2041,Bull Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.1065646488195,-115.92831384899,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:54 AM,9e5b92b7-720f-4c0f-b29a-3afda60d1820,ID,ID_BruneauFO_Standard_2024,-115.928313849,42.1065646490001
5312,25,BN-LS-2043,Deep Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.5409734651086,-116.70393048657,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:55 AM,35c8dc8b-0b7c-4f8f-9680-da4fa070c980,ID,ID_BruneauFO_Standard_2024,-116.703930487,42.540973465
5313,26,BN-LS-2046,East Fork Shoofly Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.7337801509059,-116.233575239813,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:27:58 AM,bf7dd675-560b-43ee-a702-f2dfa2143d61,ID,ID_BruneauFO_Standard_2024,-116.23357524,42.7337801510001
5314,27,BN-LS-2048,Blue Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.3895057027192,-116.215312810648,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:28:00 AM,9713d66d-71a3-4279-9473-3ba0b81d673b,ID,ID_BruneauFO_Standard_2024,-116.215312811,42.3895057030001
5315,28,BN-LS-2050,Little Jacks Creek,BruneauFO-Large Streams (3&4),OvrSmp,42.674346296764,-116.13547559229,,,No,,,Oversample,,,,No advice requested,,,,,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,,,"PTF- only on identified sensitive fish streams, MIM greenline composition, woody height, woody age class, and greenline to greenline width, Flowper",ID,Boise District Office,Bruneau Field Office,ID_BruneauFO,No,,,kpoole7,4/25/2024 1:25:06 AM,kpoole7,4/25/2024 1:28:02 AM,2162bf35-7d35-4860-8cf1-f746a307f8bc,ID,ID_BruneauFO_Standard_2024,-116.135475592,42.6743462970001
