OBJECTID,PlotID,Project,FieldEvalDate,VisitType,StaticEvaluationID,GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
1182,NV-WND-RW-24860,NV_WinnemuccaDO_2024,8/16/2024 2:46:11 PM,Full Sample Visit,NV-WND-RW-24860_2024-08-16,09f8beb7-c173-45bc-93ba-57cb623617bb,shahanesimonyan4,8/16/2024 2:46:14 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:05 PM,-117.285369034305,41.1687418817999
1183,NV-WND-RW-24849,NV_WinnemuccaDO_2024,8/17/2024 4:33:24 PM,Full Sample Visit,NV-WND-RW-24849_2024-08-17,594312cf-3099-441b-95cc-c10564063091,shahanesimonyan4,8/17/2024 4:33:28 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:06 PM,-117.526007210146,40.7748966777004
1184,NV-WND-RW-24876,NV_WinnemuccaDO_2024,8/18/2024 3:40:48 PM,Temporary Rejection,NV-WND-RW-24876_2024-08-18,c72c2fed-d9b4-4762-be9c-f9a23382b868,shahanesimonyan4,8/18/2024 3:40:53 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:08 PM,-117.572964669821,41.5837421822485
1185,NV-WND-RW-24864,NV_WinnemuccaDO_2024,8/18/2024 6:03:15 PM,Temporary Rejection,NV-WND-RW-24864_2024-08-18,05382828-d5e0-4632-b3af-912763b2f20c,mhamptonpdx,8/18/2024 6:03:20 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:10 PM,-118.370841170756,41.3505277785907
1186,CO-GNFO-RW-22534,CO_SouthwestDO_2024,8/14/2024 1:53:33 PM,Full Sample Visit,CO-GNFO-RW-22534_2024-08-14,29801e8a-9a3c-44f4-8cf3-fa0a258bc9c3,gracekowalski1,8/14/2024 1:53:36 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:12 PM,-107.580678100116,37.8477404202037
1187,CO-TRFO-RW-24501,CO_SouthwestDO_2024,8/15/2024 3:47:25 PM,Full Sample Visit,CO-TRFO-RW-24501_2024-08-15,ad668930-e51b-4287-9a92-326d2b991d39,gracekowalski1,8/15/2024 3:47:28 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:13 PM,-107.835792380622,37.2289711028095
1188,CO-GNFO-RW-22533,CO_SouthwestDO_2024,8/16/2024 3:48:18 PM,Full Sample Visit,CO-GNFO-RW-22533_2024-08-16,ca6c0931-4d78-4af3-93bd-44f9c19d067f,gracekowalski1,8/16/2024 3:48:22 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:16 PM,-107.320640600001,37.9332514402229
1189,CO-GNFO-TW-24002,CO_SouthwestDO_2024,8/17/2024 2:21:03 PM,Full Sample Visit,CO-GNFO-TW-24002_2024-08-17,525fbf3c-c005-47b1-9888-bf31d22c5c36,gracekowalski1,8/17/2024 2:21:06 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:17 PM,-107.035727917828,38.3796264006822
1190,CO-GNFO-TW-24034,CO_SouthwestDO_2024,8/17/2024 10:34:21 PM,Calibration Visit,CO-GNFO-TW-24034_2024-08-17,cfbe7cca-14ea-4771-a4fe-4a3ac7de06cc,gracekowalski1,8/17/2024 10:34:24 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:19 PM,-106.88885227293,38.4229159282766
1191,CO-GNFO-TW-24034,CO_SouthwestDO_2024,8/18/2024 1:07:47 PM,Full Sample Visit,CO-GNFO-TW-24034_2024-08-18,9f011926-d39b-42fc-a491-e51875efaba7,gracekowalski1,8/18/2024 1:07:51 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:21 PM,-106.88885227293,38.4229159282766
1192,CO-GNFO-RW-22534,CO_SouthwestDO_2024,8/14/2024 1:55:30 PM,Full Sample Visit,CO-GNFO-RW-22534_2024-08-14,db93df5d-baed-4f35-a750-ea133ce318d7,ajrios11,8/14/2024 1:55:34 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:23 PM,-107.580678100116,37.8477404202037
1193,CO-TRFO-RW-24501,CO_SouthwestDO_2024,8/15/2024 3:59:14 PM,Full Sample Visit,CO-TRFO-RW-24501_2024-08-15,1edf19f6-6415-4ea6-b273-8254c3233228,ajrios11,8/15/2024 3:59:16 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:24 PM,-107.835792380622,37.2289711028095
1194,CO-GNFO-RW-22533,CO_SouthwestDO_2024,8/16/2024 3:52:06 PM,Full Sample Visit,CO-GNFO-RW-22533_2024-08-16,948011ae-3563-4022-9186-b694dbb6c78c,ajrios11,8/16/2024 3:52:07 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:26 PM,-107.320640600001,37.9332514402229
1195,CO-GNFO-TW-24002,CO_SouthwestDO_2024,8/17/2024 2:21:01 PM,Full Sample Visit,CO-GNFO-TW-24002_2024-08-17,8516ec80-fa3c-4004-ae78-faf01713c320,ajrios11,8/17/2024 2:21:12 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:28 PM,-107.035727917828,38.3796264006822
1196,CO-GNFO-TW-24034,CO_SouthwestDO_2024,8/18/2024 4:31:48 PM,Calibration Visit,CO-GNFO-TW-24034_2024-08-18,f90e12b9-5a43-4ee9-b4c3-26047e65984e,ajrios11,8/17/2024 10:34:48 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:30 PM,-106.88885227293,38.4229159282766
1197,CO-GNFO-TW-24034,CO_SouthwestDO_2024,8/18/2024 1:07:46 PM,Full Sample Visit,CO-GNFO-TW-24034_2024-08-18,580d4fdf-8acb-4ff8-8fd3-1841c372fe01,ajrios11,8/18/2024 1:07:50 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:32 PM,-106.88885227293,38.4229159282766
1198,NV-WND-RW-24840,NV_WinnemuccaDO_2024,8/14/2024 2:51:06 PM,Full Sample Visit,NV-WND-RW-24840_2024-08-14,b98e136a-3aea-45dc-a413-3d23bb06758c,mhamptonpdx,8/14/2024 2:51:13 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:34 PM,-118.430648712567,41.8342272942889
1199,NV-WND-RW-23634,NV_WinnemuccaDO_2024,8/15/2024 3:58:53 PM,Full Sample Visit,NV-WND-RW-23634_2024-08-15,9e1e17f1-3238-44a7-a30c-63bf7aa3cc1c,mhamptonpdx,8/15/2024 3:59:01 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:35 PM,-118.720536810959,41.6833143282355
1200,NV-WND-RW-24847,NV_WinnemuccaDO_2024,8/16/2024 4:13:33 PM,Full Sample Visit,NV-WND-RW-24847_2024-08-16,e884b7b7-aad9-4852-8669-ae953a849153,mhamptonpdx,8/16/2024 4:13:40 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:37 PM,-118.660806458685,41.6178123530932
1201,NV-WND-RW-24823,NV_WinnemuccaDO_2024,8/17/2024 6:10:33 PM,Small Site Pilot Sample Visit,NV-WND-RW-24823_2024-08-17,3e80febc-24ed-4e7e-a3e4-96d70d7783b8,mhamptonpdx,8/17/2024 6:10:38 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:39 PM,-118.982601208596,41.4017147967677
1202,WY-COFO-TW-24019,WY_CodyFO_2024,8/14/2024 8:52:44 PM,Full Sample Visit,WY-COFO-TW-24019_2024-08-14,a1892791-6d92-42d8-9f2b-a48132b6443c,isaacsorensen123,8/14/2024 8:52:56 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:41 PM,-109.274799857736,44.1662008916854
1203,WY-COFO-TW-24018,WY_CodyFO_2024,8/15/2024 5:46:17 PM,Full Sample Visit,WY-COFO-TW-24018_2024-08-15,e416c2c9-e17e-4d43-b7ce-3cb7bc2d8c9a,isaacsorensen123,8/15/2024 5:46:24 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:43 PM,-109.167070060244,44.1282301904451
1204,WY-COFO-TW-24016,WY_CodyFO_2024,8/16/2024 4:12:51 PM,Full Sample Visit,WY-COFO-TW-24016_2024-08-16,01bbf160-3046-4ccf-b712-6b0786ebcf0c,isaacsorensen123,8/16/2024 4:13:08 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:45 PM,-109.337659999748,44.0938199997567
1205,WY-COFO-TW-24017,WY_CodyFO_2024,8/17/2024 3:46:30 PM,Full Sample Visit,WY-COFO-TW-24017_2024-08-17,2e437424-7668-4028-ba45-af4a4ef3c215,isaacsorensen123,8/17/2024 3:46:35 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:47 PM,-109.321209999959,44.0921100002371
1206,WY-COFO-TW-24020, ,8/18/2024 8:07:55 PM,Full Sample Visit,WY-COFO-TW-24020_2024-08-18,b01ff1c7-f18f-4890-a4ba-b33b4571a2c4,isaacsorensen123,8/18/2024 8:08:03 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:48 PM,-109.223053337347,44.1992939374873
1207,WY-COFO-TW-24021, ,8/19/2024 2:09:28 PM,Full Sample Visit,WY-COFO-TW-24021_2024-08-19,639f88de-2cf0-463e-8332-d4b2787214f1,isaacsorensen123,8/19/2024 2:09:39 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:52 PM,-109.167334817115,44.217271191873
1208,ID-BNFO-TW-24040,ID_BruneauFO_2024,8/14/2024 1:34:24 PM,Full Sample Visit,ID-BNFO-TW-24040_2024-08-14,a1b1f7ca-9378-4028-9f44-d4f0c9e3a9a2,natureriley,8/14/2024 1:34:36 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:53 PM,-116.518042054175,42.4492110674927
1209,ID-BNFO-TW-24038,ID_BruneauFO_2024,8/15/2024 9:29:05 PM,Full Sample Visit,ID-BNFO-TW-24038_2024-08-15,2f44587b-adb9-4ec8-9167-164e9cf3d58f,natureriley,8/15/2024 9:29:11 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:56 PM,-116.408388100379,42.3807449998421
1210,ID-BNFO-TW-24035,ID_BruneauFO_2024,8/16/2024 11:36:41 PM,Full Sample Visit,ID-BNFO-TW-24035_2024-08-16,7a28a53f-8bfb-43d0-95a6-650a8d167d96,natureriley,8/16/2024 11:36:48 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:22:57 PM,-116.486648000222,42.3787829999683
1211,ID-BNFO-TW-24037,ID_BruneauFO_2024,8/17/2024 8:43:25 PM,Temporary Rejection,ID-BNFO-TW-24037_2024-08-17,ee72280d-5dc5-4093-87f8-07ab3184464b,natureriley,8/17/2024 8:43:32 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:00 PM,-116.38463500035,42.380034500285
1212,ID-BNFO-TW-24036,ID_BruneauFO_2024,8/18/2024 1:45:03 PM,Full Sample Visit,ID-BNFO-TW-24036_2024-08-18,d2867668-c0ba-4cba-98dd-6a4dc13cedda,natureriley,8/18/2024 1:45:09 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:01 PM,-116.359444499747,42.5491789998177
1213,ID-BNFO-TW-24059,ID_BruneauFO_2024,8/19/2024 1:42:40 PM,Full Sample Visit,ID-BNFO-TW-24059_2024-08-19,fe1cca96-0226-4329-91f4-8770291a2b83,natureriley,8/19/2024 1:42:45 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:04 PM,-116.539784800057,42.5947436998518
1214,ID-BNFO-TW-24040,ID_BruneauFO_2024,8/14/2024 1:34:01 PM,Full Sample Visit,ID-BNFO-TW-24040_2024-08-14,ceec8c55-f1d0-4604-b20b-c1df9fd181b1,natureriley,8/14/2024 1:34:12 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:09 PM,-116.518042099989,42.4492109998825
1215,ID-BNFO-TW-24038,ID_BruneauFO_2024,8/15/2024 9:28:54 PM,Full Sample Visit,ID-BNFO-TW-24038_2024-08-15,edf2afe9-6680-4990-bbfc-ba58cc9c58b2,natureriley,8/15/2024 9:28:59 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:12 PM,-116.408388100379,42.3807449998421
1216,ID-BNFO-TW-24035,ID_BruneauFO_2024,8/16/2024 11:37:18 PM,Full Sample Visit,ID-BNFO-TW-24035_2024-08-16,914183f9-e404-4b6b-b7b0-855b7115817c,natureriley,8/16/2024 11:37:25 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:14 PM,-116.486648000222,42.3787829999683
1217,ID-BNFO-TW-24036,ID_BruneauFO_2024,8/18/2024 1:45:51 PM,Full Sample Visit,ID-BNFO-TW-24036_2024-08-18,a44da879-2e9f-460b-811f-47b0249d90c5,natureriley,8/18/2024 1:46:01 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:16 PM,-116.359444499747,42.5491789998177
1218,ID-BNFO-TW-24059,ID_BruneauFO_2024,8/19/2024 1:38:32 PM,Full Sample Visit,ID-BNFO-TW-24059_2024-08-19,593d72d2-419b-40ad-9377-142a98cfea29,natureriley,8/19/2024 1:38:47 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:17 PM,-116.539784800057,42.5947436998518
1219,ES-NESD-TW-24032,ES_NortheasternStatesDO_2024,8/20/2024 3:45:41 PM,Full Sample Visit,ES-NESD-TW-24032_2024-08-20,f7c7699d-533c-4746-b6a1-c2021f075608,ncarter@blm.gov_BLM_EGIS,8/20/2024 3:45:15 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:19 PM,-89.5015833328087,43.4320833328791
1220,CA-ELFO-TW-24031,CA_ApplegateEagleLakeFO_2024,8/15/2024 5:16:44 PM,Full Sample Visit,CA-ELFO-TW-24031_2024-08-15,c991c9ae-368e-4ec1-9356-84f97d6f855c,ntshaw19996,8/15/2024 5:16:47 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:21 PM,-120.059433315406,40.6865532639955
1221,CA-ELFO-TW-24027,CA_ApplegateEagleLakeFO_2024,8/16/2024 5:18:49 PM,Full Sample Visit,CA-ELFO-TW-24027_2024-08-16,4f817cd0-51f4-4b6f-a9a5-83ddda97237f,ntshaw19996,8/16/2024 5:18:53 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:23 PM,-119.974437775698,40.7001424088819
1222,CA-ELFO-TW-24024,CA_ApplegateEagleLakeFO_2024,8/17/2024 3:09:31 PM,Full Sample Visit,CA-ELFO-TW-24024_2024-08-17,99ff82b1-4795-41ac-a8df-eb01331f3cb3,ntshaw19996,8/17/2024 3:09:34 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:24 PM,-119.968347048053,40.6996303496675
1223,CA-ELFO-TW-24052,CA_ApplegateEagleLakeFO_2024,8/18/2024 6:04:24 PM,Full Sample Visit,CA-ELFO-TW-24052_2024-08-18,8677319d-aaf9-4995-9401-abadee94c88b,ntshaw19996,8/18/2024 6:04:27 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:27 PM,-119.929568500206,40.8137124997588
1224,CA-ELFO-TW-23115,CA_ApplegateEagleLakeFO_2024,8/19/2024 4:57:02 PM,Full Sample Visit,CA-ELFO-TW-23115_2024-08-19,23f67ec9-b6a3-4456-99ee-075304e84152,ntshaw19996,8/19/2024 4:57:04 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:30 PM,-119.998060399924,40.798037759908
1225,WY-COFO-TW-24019,WY_CodyFO_2024,8/14/2024 9:25:42 PM,Full Sample Visit,WY-COFO-TW-24019_2024-08-14,98590f73-aeb5-4157-89e4-dc1d09cdfbe2,elyssa.winterton,8/14/2024 9:25:53 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:31 PM,-109.274799999669,44.1661999998619
1226,WY-COFO-TW-24018,WY_CodyFO_2024,8/15/2024 5:48:48 PM,Full Sample Visit,WY-COFO-TW-24018_2024-08-15,b924e765-c47a-46a7-8786-0d5bbd5870fd,elyssa.winterton,8/15/2024 5:49:15 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:33 PM,-109.167070000057,44.1282300002303
1227,WY-COFO-TW-24016,WY_CodyFO_2024,8/16/2024 4:13:28 PM,Full Sample Visit,WY-COFO-TW-24016_2024-08-16,020f67dc-686e-4546-a818-8784d834be5c,elyssa.winterton,8/16/2024 4:13:33 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:35 PM,-109.337659999748,44.0938199997567
1228,WY-COFO-TW-24017,WY_CodyFO_2024,8/17/2024 3:46:05 PM,Full Sample Visit,WY-COFO-TW-24017_2024-08-17,08dd34f7-8fec-44c1-9040-c4f125f85afa,elyssa.winterton,8/17/2024 3:46:09 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:37 PM,-109.321209999959,44.0921100002371
1229,WY-COFO-TW-24020,WY_CodyFO_2024,8/18/2024 6:28:18 PM,Full Sample Visit,WY-COFO-TW-24020_2024-08-18,f315063d-0402-40c2-a211-bdd236338993,elyssa.winterton,8/18/2024 6:28:21 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:39 PM,-109.22304000006,44.1993099999748
1230,WY-COFO-TW-24021,WY_CodyFO_2024,8/19/2024 1:23:59 PM,Full Sample Visit,WY-COFO-TW-24021_2024-08-19,fb22b233-66e8-41a5-84f7-d77189a73617,elyssa.winterton,8/19/2024 1:24:06 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:40 PM,-109.167330000348,44.2172700001567
1231,CA-ELFO-TW-24031,CA_ApplegateEagleLakeFO_2024,8/15/2024 6:03:04 PM,Full Sample Visit,CA-ELFO-TW-24031_2024-08-15,59f315a6-6d48-4e75-a5a3-d50ee030ebc9,jhernandez601,8/15/2024 6:03:10 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:42 PM,-120.059433315406,40.6865532639955
1232,CA-ELFO-TW-24027,CA_ApplegateEagleLakeFO_2024,8/16/2024 5:20:52 PM,Full Sample Visit,CA-ELFO-TW-24027_2024-08-16,3fff1434-2db3-43d1-9efb-b7b532dcfef0,jhernandez601,8/16/2024 5:20:56 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:44 PM,-119.974437775698,40.7001424088819
1233,CA-ELFO-TW-24024,CA_ApplegateEagleLakeFO_2024,8/17/2024 3:55:01 PM,Full Sample Visit,CA-ELFO-TW-24024_2024-08-17,f7062c8b-0151-48af-b033-bc509aa171e5,jhernandez601,8/17/2024 3:55:04 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:46 PM,-119.968347048053,40.6996303496675
1234,CA-ELFO-TW-24052,CA_ApplegateEagleLakeFO_2024,8/18/2024 5:19:58 PM,Full Sample Visit,CA-ELFO-TW-24052_2024-08-18,04eaa0b1-7e43-4c76-a791-8cc98c2ab6e2,jhernandez601,8/18/2024 5:20:02 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:48 PM,-119.929568500206,40.8137124997588
1235,CA-ELFO-TW-23115,CA_ApplegateEagleLakeFO_2024,8/19/2024 3:25:34 PM,Full Sample Visit,CA-ELFO-TW-23115_2024-08-19,92635158-a879-49c9-af0e-8a77309494e1,jhernandez601,8/19/2024 3:25:37 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:50 PM,-119.998060399924,40.798037759908
1236,CA-ELFO-TW-24053,CA_ApplegateEagleLakeFO_2024,8/15/2024 4:56:31 PM,Full Sample Visit,CA-ELFO-TW-24053_2024-08-15,fa12713a-cee5-45ff-acd8-88d77350cf2c,tgaffney4,8/15/2024 4:56:43 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:52 PM,-119.8253333998,40.8471766000546
1237,CA-APFO-TW-22084,CA_ApplegateEagleLakeFO_2024,8/16/2024 5:51:17 PM,Full Sample Visit,CA-APFO-TW-22084_2024-08-16,a92227b2-ed97-4dcc-9db1-074a0898d560,tgaffney4,8/16/2024 5:51:21 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:53 PM,-119.926971099716,40.873720370207
1238,CA-ELFO-TW-24051,CA_ApplegateEagleLakeFO_2024,8/17/2024 4:58:06 PM,Full Sample Visit,CA-ELFO-TW-24051_2024-08-17,4e166c22-0bbe-4e51-b27d-cabd94a75788,tgaffney4,8/17/2024 4:58:11 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:56 PM,-119.917276800072,40.8245660997291
1239,CA-APFO-TW-24050,CA_ApplegateEagleLakeFO_2024,8/18/2024 5:05:48 PM,Full Sample Visit,CA-APFO-TW-24050_2024-08-18,a9e62e17-506b-4552-97d8-2059df4522ef,tgaffney4,8/18/2024 5:05:53 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:57 PM,-119.977169114099,41.4137531691982
1240,CA-APFO-TW-22127,CA_ApplegateEagleLakeFO_2024,8/19/2024 6:51:14 PM,Full Sample Visit,CA-APFO-TW-22127_2024-08-19,4348b6ef-0dbd-42e0-81ac-a582b8a5d37c,tgaffney4,8/19/2024 6:51:21 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:23:59 PM,-120.026400199877,41.614680290224
1241,CA-ELFO-TW-24053,CA_ApplegateEagleLakeFO_2024,8/15/2024 5:35:23 PM,Full Sample Visit,CA-ELFO-TW-24053_2024-08-15,dc2cd593-9c84-4c0f-a942-1a128390cf45,ahoeft4,8/15/2024 5:35:29 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:01 PM,-119.8253333998,40.8471766000546
1242,CA-APFO-TW-22084,CA_ApplegateEagleLakeFO_2024,8/16/2024 3:36:01 PM,Full Sample Visit,CA-APFO-TW-22084_2024-08-16,d665d016-625a-4260-b511-3e16e4798ccd,ahoeft4,8/16/2024 3:36:05 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:02 PM,-119.926971099716,40.873720370207
1243,CA-APFO-TW-22084,CA_ApplegateEagleLakeFO_2024,8/15/2024 4:06:00 PM,Calibration Visit,CA-APFO-TW-22084_2024-08-15,39e1e257-658c-42bf-b6d7-168dc72d7b71,ahoeft4,8/16/2024 4:07:02 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:04 PM,-119.926971099716,40.873720370207
1244,CA-ELFO-TW-24051,CA_ApplegateEagleLakeFO_2024,8/17/2024 4:51:02 PM,Full Sample Visit,CA-ELFO-TW-24051_2024-08-17,253404c3-45f9-4bfd-86b7-4e37aa910c90,ahoeft4,8/17/2024 4:51:06 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:06 PM,-119.917276800072,40.8245660997291
1245,CA-APFO-TW-24050,CA_ApplegateEagleLakeFO_2024,8/18/2024 4:55:52 PM,Full Sample Visit,CA-APFO-TW-24050_2024-08-18,0e93fc9d-9f1d-4afb-9a04-1fc78312dd79,ahoeft4,8/18/2024 4:55:58 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:08 PM,-119.977191696847,41.4137577267354
1246,CA-APFO-TW-22127,CA_ApplegateEagleLakeFO_2024,8/19/2024 5:52:31 PM,Full Sample Visit,CA-APFO-TW-22127_2024-08-19,ef2fcc75-b9f2-48ae-87a5-98349b3db3e6,ahoeft4,8/19/2024 5:52:35 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:10 PM,-120.026400199877,41.614680290224
1247,AK-KSNE-012,AK_Kobuk-Seward_2024,8/6/2024 1:24:55 AM,Temporary Rejection,AK-KSNE-012_2024-08-05,29a7cb06-9b56-4fee-ba19-d72d34e08c30,rmcnown,8/22/2024 1:24:58 AM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:12 PM,-160.167879652009,64.571842345133
1248,UT-WDD-TW-24041,UT_WestDesertDO_2024,8/14/2024 7:40:38 PM,Full Sample Visit,UT-WDD-TW-24041_2024-08-14,33d3cff6-ec3b-462a-a234-09ec898d25cd,turnertaylor99,8/14/2024 7:40:42 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:14 PM,-113.815611110086,41.7893055603055
1249,UT-WDD-TW-24042,UT_WestDesertDO_2024,8/15/2024 9:11:45 PM,Full Sample Visit,UT-WDD-TW-24042_2024-08-15,07a9ed8a-7123-4024-9f87-687ca60b2ede,turnertaylor99,8/15/2024 9:11:49 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:16 PM,-113.971716000399,41.971608999895
1250,UT-WDD-TW-24041,UT_WestDesertDO_2024,8/14/2024 7:01:10 PM,Full Sample Visit,UT-WDD-TW-24041_2024-08-14,112e11c6-e377-4304-bcac-a5ec3c3954b5,turnertaylor99,8/14/2024 7:01:13 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:18 PM,-113.815611110086,41.7893055603055
1251,UT-WDD-TW-24042,UT_WestDesertDO_2024,8/15/2024 9:09:28 PM,Full Sample Visit,UT-WDD-TW-24042_2024-08-15,cd602411-5112-4d17-b9a9-213d63154fda,turnertaylor99,8/15/2024 9:09:32 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:20 PM,-113.971716000399,41.971608999895
1252,UT-CLD-TW-24080,UT_ColorCountryDO_2024,8/17/2024 4:02:41 PM,Full Sample Visit,UT-CLD-TW-24080_2024-08-17,b3276367-2429-4f1a-b4bf-986c6c47af7a,rachelakravitz,8/17/2024 4:02:46 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:22 PM,-112.588239999902,38.0082200002023
1253,WY-KEFO-TW-21046,WY_KemmererFO_2024,8/13/2024 9:43:15 PM,Full Sample Visit,WY-KEFO-TW-21046_2024-08-13,8d3fac8d-5112-4ae1-818c-39f011301bbf,mgschwartz919,8/13/2024 9:43:21 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:23 PM,-110.869426700124,42.4186249999526
1254,WY-KEFO-TW-24064,WY_KemmererFO_2024,8/15/2024 3:26:27 PM,Full Sample Visit,WY-KEFO-TW-24064_2024-08-15,81b3a300-b006-4ba1-9e4d-8dd7c903259e,mgschwartz919,8/15/2024 3:26:29 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:25 PM,-110.899681021052,42.4258302211109
1255,WY-KEFO-TW-24078,WY_KemmererFO_2024,8/19/2024 1:57:26 AM,Full Sample Visit,WY-KEFO-TW-24078_2024-08-18,dcd07e01-0e98-4841-94d4-401e5cbf2a33,mgschwartz919,8/19/2024 1:57:30 AM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:27 PM,-110.677558999798,41.5410699999975
1256,WY-KEFO-TW-24068,WY_KemmererFO_2024,8/16/2024 3:53:54 PM,Full Sample Visit,WY-KEFO-TW-24068_2024-08-16,6b33431a-45b0-49cc-bb89-c7db28a04c3f,mgschwartz919,8/16/2024 3:54:01 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:30 PM,-110.93357000018,42.3071199998436
1257,WY-KEFO-TW-24067,WY_KemmererFO_2024,8/17/2024 3:04:31 PM,Full Sample Visit,WY-KEFO-TW-24067_2024-08-17,363e546c-3a17-4a0b-9770-d2d25f94db94,mgschwartz919,8/17/2024 3:04:36 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:32 PM,-110.953939999933,42.3172899999271
1258,WY-KEFO-TW-24070,WY_KemmererFO_2024,8/1/2024 3:26:02 PM,Full Sample Visit,WY-KEFO-TW-24070_2024-08-01,419104f5-a9d0-4b70-be1a-79f3ae77d37a,mgschwartz919,8/1/2024 3:26:05 PM,kmartin@blm.gov_BLM_EGIS,10/2/2024 7:24:33 PM,-110.946829999749,42.2297809998289
