objectid,GlobalID,SpecRichDetailEvaluationID,RecKey,Select Plant Species,Was voucher specimen collected for this species?,Collection Number,UnknownCode,UnknownCodeKey,Species Abundance,ParentGlobalID,CreationDate,Creator,EditDate,Editor
850,e259c361-c4c3-4721-88af-9f2313862224,CA-CCAD-TW-23063_2024-05-04,,LOHU2,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
851,b1c7a430-82c9-4a26-a851-f84732188ea7,CA-CCAD-TW-23063_2024-05-04,,PEDU2,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
853,034d5a37-d830-4be5-9cd2-5f5a05e78921,CA-CCAD-TW-23063_2024-05-04,,GISP3,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
854,cdf345d5-182d-48b2-ba41-566a1c8ca614,CA-CCAD-TW-23063_2024-05-04,,DEUL,No,,,,2,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
855,eaa03053-b57c-4a3a-a8cc-165d56a0736d,CA-CCAD-TW-23063_2024-05-04,,LEPA51,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
856,4908acf8-4838-4bb6-8a11-5ca5d90abf67,CA-CCAD-TW-23063_2024-05-04,,CIQU4,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
857,c6390695-3d73-4781-bf71-223504661a96,CA-CCAD-TW-23063_2024-05-04,,MIDO2,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
858,d324d0b4-b7ee-4c35-a01a-985438620531,CA-CCAD-TW-23063_2024-05-04,,ANFI3,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
859,aa6eb3c2-3c12-497c-b398-7ce3b725168e,CA-CCAD-TW-23063_2024-05-04,,HEBO3,No,,,,2,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
860,4b02b72c-6f91-4af4-bc61-df32314169b5,CA-CCAD-TW-23063_2024-05-04,,TRWI3,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
861,aae9587f-f147-46ac-8c54-9e2f8506d851,CA-CCAD-TW-23063_2024-05-04,,DEDA,No,,,,2,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
862,d66de01c-3c69-4a45-bee7-70da9f5debe2,CA-CCAD-TW-23063_2024-05-04,,NEPA,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
863,4721c8cd-7ef7-4ee8-99d3-faf17af1eb2e,CA-CCAD-TW-23063_2024-05-04,,LENI,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
864,b67f823b-f83e-4ec6-98a6-720ce277663b,CA-CCAD-TW-23063_2024-05-04,,TRBI,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
865,1973479c-d315-49e5-8d02-43bd702c445d,CA-CCAD-TW-23063_2024-05-04,,POPR,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
866,5cdad9b0-54e6-4687-aa54-29edf2a82d9f,CA-CCAD-TW-23063_2024-05-04,,ACMO2,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
869,de040ad0-10df-4c58-80b0-e7ef750f5563,CA-CCAD-TW-23063_2024-05-04,,PEDE,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
871,88df3ced-114e-4fd4-ba3d-7183ab51290c,CA-CCAD-TW-23063_2024-05-04,,CRIN8,No,,,,2,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
873,8d9fb245-26fc-4a90-9b9f-363abce99f76,CA-CCAD-TW-23063_2024-05-04,,TACA8,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
874,7b9d70d3-5a2e-43b8-8bf7-a50094737a8d,CA-CCAD-TW-23063_2024-05-04,,JUXI,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
875,99c7caf2-c910-4e13-a868-56748f45534b,CA-CCAD-TW-23063_2024-05-04,,AICA,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
876,a10bf43c-f328-40cd-8a86-7d35d78c12c9,CA-CCAD-TW-23063_2024-05-04,,LUBI,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
877,d8da82b8-e37a-4b50-9263-23c0958f920c,CA-CCAD-TW-23063_2024-05-04,,CUCA,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
878,4b0830ed-85d8-49e6-bf70-4a5961739bca,CA-CCAD-TW-23063_2024-05-04,,CAAT25,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
879,bfcbe22c-dec3-4d16-82cc-d836e2b98363,CA-CCAD-TW-23063_2024-05-04,,ELMA5,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
880,d62e0f93-9e05-4f9b-8dc6-2267b825a682,CA-CCAD-TW-23063_2024-05-04,,CASE2,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
881,62378b7a-b424-4a49-8a57-d79a6ce69d99,CA-CCAD-TW-23063_2024-05-04,,ADFA,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
882,54badd17-5095-463d-a87f-1a46b49489a8,CA-CCAD-TW-23063_2024-05-04,,GAPO,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
883,76a19481-2e0d-4198-be92-9beddc618d9f,CA-CCAD-TW-23063_2024-05-04,,BRRU2,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
884,f650d067-be01-44e5-b3f2-42767b3461f4,CA-CCAD-TW-23063_2024-05-04,,RACA3,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
885,498c6073-bac1-4656-bca4-c857b89908fa,CA-CCAD-TW-23063_2024-05-04,,QUDU4,No,,,,1,63658d2d-6e3b-4817-962d-a9e92e7cdeed,5/8/2024 5:50:37 PM,king.b55638,5/21/2024 10:36:18 PM,king.b55638
886,4b1dfbb4-3d67-41c2-868f-d53fecc5fec5,CA-CCAD-TW-23049_2024-05-05,,BOMA7,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
887,e61cac8d-52c5-421e-b28e-a49da7628535,CA-CCAD-TW-23049_2024-05-05,,CASE2,No,,,,4,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
888,a10cf23d-1c80-432d-938d-9d865eaa2d33,CA-CCAD-TW-23049_2024-05-05,,GAPA5,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
889,b91ca1c0-b3eb-4a2c-9bcb-e51ad5187229,CA-CCAD-TW-23049_2024-05-05,,DICA14,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
890,252cc860-e831-405c-90c9-4b7877287208,CA-CCAD-TW-23049_2024-05-05,,HOCA3,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
891,6a44342b-720a-4f6b-8a88-d52aa33d4e33,CA-CCAD-TW-23049_2024-05-05,,CIDOD,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
892,73a64903-c5eb-47fb-8382-be63a156a37c,CA-CCAD-TW-23049_2024-05-05,,TAOF,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
893,11c8a5a9-66be-4288-bb50-6cbb5141f527,CA-CCAD-TW-23049_2024-05-05,,AGEX,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
894,2bbdb479-4196-4571-8345-7c734ac20c6f,CA-CCAD-TW-23049_2024-05-05,,STAL,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
895,e3225fa9-09ce-4275-909e-38c0b223c6d5,CA-CCAD-TW-23049_2024-05-05,,LASE,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
896,3cd36fa2-4525-44fc-abd9-d8a10f1fba49,CA-CCAD-TW-23049_2024-05-05,,EUPE6,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
897,b97cc38a-d8f4-4867-988a-a85aa56d2eaa,CA-CCAD-TW-23049_2024-05-05,,JUXI,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
898,34e0c714-dfd5-4c4a-86bb-c4dfb51ec126,CA-CCAD-TW-23049_2024-05-05,,SIBE,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
899,99a26ba8-8bae-488b-8a25-d513aa557e6f,CA-CCAD-TW-23049_2024-05-05,,JUAR2,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
900,6bb57495-2c3c-4dba-8a43-92b27a486d5a,CA-CCAD-TW-23049_2024-05-05,,HERA3,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
901,a2725b46-05ba-48a9-a8d4-2a487b497662,CA-CCAD-TW-23049_2024-05-05,,CAMI13,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
902,1498352a-7a5a-410d-966f-1590bd8f2eab,CA-CCAD-TW-23049_2024-05-05,,ELGL,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
903,5e3bcb66-bead-437d-98e7-5edfeec6e94d,CA-CCAD-TW-23049_2024-05-05,,EPBR3,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
904,95e6ff98-4050-492a-a64c-35be62e881e7,CA-CCAD-TW-23049_2024-05-05,,ACMI2,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
905,23258e61-1385-4bc9-b141-d628a33ce89f,CA-CCAD-TW-23049_2024-05-05,,BRRU2,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
906,9ac1f44f-96b1-4d3d-ac41-4904b69e8b4b,CA-CCAD-TW-23049_2024-05-05,,BRHO2,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
907,7cd074ed-df5e-4053-9292-658d27b0f39a,CA-CCAD-TW-23049_2024-05-05,,LETR5,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
908,81e6751d-e365-4deb-ab7b-4783478dd7dd,CA-CCAD-TW-23049_2024-05-05,,CEJE,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
909,a32e3948-6a8e-44f9-ad1d-c31e9ce7928d,CA-CCAD-TW-23049_2024-05-05,,RACA3,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
910,6d19be5a-196c-44d9-b7c9-b76625900356,CA-CCAD-TW-23049_2024-05-05,,VUMI,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
911,3836e0a8-ae7b-4a01-a255-29836b03f575,CA-CCAD-TW-23049_2024-05-05,,AGGR,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
912,2ac2f7de-da01-4f9f-a4ee-d7b3f8b01df9,CA-CCAD-TW-23049_2024-05-05,,CAPR5,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
913,97f8f449-c5e9-4222-b615-dd8fe1f5e460,CA-CCAD-TW-23049_2024-05-05,,JUBU,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
914,fae9d514-50dc-4a34-b332-4370c844ffae,CA-CCAD-TW-23049_2024-05-05,,ELAC,No,,,,2,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
915,7c909184-7a79-4b50-aec0-9b6cfc71c150,CA-CCAD-TW-23049_2024-05-05,,RUCR,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
916,b7d03eb2-22f5-4c17-8e83-54931e301882,CA-CCAD-TW-23049_2024-05-05,,PEKE,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
917,750b7d99-8758-439d-aa2f-476ba137e73b,CA-CCAD-TW-23049_2024-05-05,,MIGU,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
918,bacfd706-6420-4b57-a3e7-c0fe91f7ed25,CA-CCAD-TW-23049_2024-05-05,,HEMA21,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
919,20baa425-ac56-4a50-ac2f-b99862a073ac,CA-CCAD-TW-23049_2024-05-05,,SOVE6,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
920,202f4cee-3098-4a1c-8bfd-f82356fa05d8,CA-CCAD-TW-23049_2024-05-05,,LOHU2,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
921,6436874a-ce9c-43cd-aaf2-75c7cf091eeb,CA-CCAD-TW-23049_2024-05-05,,AFXXXX,No,01,AF_01,CA-CCAD-TW-23049_2024-05-05_AF_01,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
922,5888e8d0-fc2d-4dbc-a28f-d4ad857e1745,CA-CCAD-TW-23049_2024-05-05,,ARVI4,No,,,,1,658caa56-774c-4e0a-a5fd-36970bc0fa95,5/8/2024 5:50:41 PM,king.b55638,7/2/2024 7:49:45 PM,king.b55638
923,4fffffbb-74d2-411a-bf66-e7ce03bd88f0,CA-CDD-TW-24062_2024-04-19,,ERNA10,No,,,,1,aa1aa423-9f15-4ed0-97d4-daea7ef2dd54,5/8/2024 6:25:05 PM,lmartin4,9/9/2024 7:40:26 PM,ntshaw19996
924,f26c6739-ac72-40a8-bda5-0270250d8cca,CA-NCAD-TW-24080_2024-05-05,,TODI,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
925,b00da3ba-26bd-4fe7-af6b-e51c284c47d7,CA-NCAD-TW-24080_2024-05-05,,POFR2,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
926,3ec8ac6e-0872-4640-b436-38dd21887366,CA-NCAD-TW-24080_2024-05-05,,CYER,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
927,7a6ba241-e0c5-4aa2-be30-5b503daeec92,CA-NCAD-TW-24080_2024-05-05,,HOLA,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
928,d25e8d3b-b6c1-4f2f-a2d1-c3cb81c583a6,CA-NCAD-TW-24080_2024-05-05,,BRHO2,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
929,3a530715-f641-4668-ae0a-a0d5e34b0053,CA-NCAD-TW-24080_2024-05-05,,VETH,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
930,f3bec66d-a89d-48b8-9e5d-6d0e2f17c829,CA-NCAD-TW-24080_2024-05-05,,ARDO,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
931,9dd03953-386e-4efe-be58-acef171008e1,CA-NCAD-TW-24080_2024-05-05,,TRHI4,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
932,710c1a84-cec9-48d2-854d-e60eed6bf8ee,CA-NCAD-TW-24080_2024-05-05,,VUMI,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
933,a582d1fc-1cac-4620-95d4-64aa60fdbf76,CA-NCAD-TW-24080_2024-05-05,,PLLA,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
934,06d562b9-3dad-475b-adff-8a75e94e9af1,CA-NCAD-TW-24080_2024-05-05,,MELU,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
935,edf99f3e-6907-4e83-a3a3-5569fb32afc2,CA-NCAD-TW-24080_2024-05-05,,VEBL,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
936,d8b676dd-1608-411a-afac-4b38b404a5c9,CA-NCAD-TW-24080_2024-05-05,,BRDI3,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
937,bf112db9-1163-4e32-8d6e-30ea4daf989b,CA-NCAD-TW-24080_2024-05-05,,RUCR,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
938,a89ca923-67ae-4161-8ed7-8418e021872e,CA-NCAD-TW-24080_2024-05-05,,MEIN2,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
939,c0d8b4e2-60a7-4330-9a75-230aacdc5bf4,CA-NCAD-TW-24080_2024-05-05,,SOAS,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
940,0f6a3e24-25b0-41ea-9ddf-26fa9c145f60,CA-NCAD-TW-24080_2024-05-05,,HIIN3,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
941,0b151d74-44bd-4354-837a-4bbdcb63df39,CA-NCAD-TW-24080_2024-05-05,,ERBO,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
942,9012891a-a492-45e5-9a4d-5cc90dabeb3d,CA-NCAD-TW-24080_2024-05-05,,ESCA2,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
943,c22c71fe-a68b-4653-a10c-e5d6643b8f36,CA-NCAD-TW-24080_2024-05-05,,SALA6,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
944,41656a5a-74e5-4cd2-8276-8f20f99bfd34,CA-NCAD-TW-24080_2024-05-05,,LUNA3,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
945,6f9f3019-a675-4a95-b2ca-471d729ee98c,CA-NCAD-TW-24080_2024-05-05,,VUBR,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
946,924013b0-30b1-4dc6-9c3b-08cd07e8cc1f,CA-NCAD-TW-24080_2024-05-05,,SCAN2,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
947,7f119fb2-1e3c-4a7f-9c8c-033e19959ab7,CA-NCAD-TW-24080_2024-05-05,,AICA,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
948,d09222b5-bb0b-4f9a-ac19-12c6c0a676a9,CA-NCAD-TW-24080_2024-05-05,,LETA,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
949,4975e598-eb0b-4098-a743-637af469e1d7,CA-NCAD-TW-24080_2024-05-05,,PEDU2,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
950,a3da0728-69b9-40ef-9898-900f3b915e43,CA-NCAD-TW-24080_2024-05-05,,LOHU2,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
951,c186d928-5e6e-4060-8fe4-e2ea2bf38eea,CA-NCAD-TW-24080_2024-05-05,,PRVU,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
952,62c1bfa9-18de-4911-b5f6-a37ffddefaea,CA-NCAD-TW-24080_2024-05-05,,RUAC3,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
953,1fa99544-713b-4d51-8bad-b4536530bba3,CA-NCAD-TW-24080_2024-05-05,,ROPS,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
954,7774ac00-da05-4e1f-9d96-a4e25475a26d,CA-NCAD-TW-24080_2024-05-05,,LOPE,No,,,,2,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
955,6e90f093-6f9d-4198-9c99-d4c6c418af50,CA-NCAD-TW-24080_2024-05-05,,COFL,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
956,469523b4-af4e-4237-b8fb-998669c57783,CA-NCAD-TW-24080_2024-05-05,,JUEF,No,,,,1,0de08f62-4e4a-4e71-9de7-5f851979f795,5/8/2024 7:35:36 PM,ntshaw19996,9/13/2024 5:36:32 PM,ntshaw19996
